id,intent,question,answer,source_ids,requires_handoff,suggested_action
qa_0567,product_info,Bạn tư vấn giúp mình: máy tính bảng TabLearn 11 có điểm gì nổi bật?,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0568,product_info,"Shop ơi, máy tính bảng TabLearn 11 có điểm gì nổi bật?","Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0569,product_info,"Ad ơi, mô tả nhanh giúp mình Máy tính bảng TabLearn 11","Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0570,product_info,Cho mình hỏi mô tả nhanh giúp mình Máy tính bảng TabLearn 11,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0571,product_info,Mình cần biết mô tả nhanh giúp mình Máy tính bảng TabLearn 11,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0572,product_info,Bạn tư vấn giúp mình: mô tả nhanh giúp mình Máy tính bảng TabLearn 11,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0573,product_info,"Shop ơi, mô tả nhanh giúp mình Máy tính bảng TabLearn 11","Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0574,product_info,"Ad ơi, máy tính bảng TabLearn 11 phù hợp với nhu cầu nào?","Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0575,product_info,Cho mình hỏi máy tính bảng TabLearn 11 phù hợp với nhu cầu nào?,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0576,product_info,Mình cần biết máy tính bảng TabLearn 11 phù hợp với nhu cầu nào?,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0577,product_info,Bạn tư vấn giúp mình: máy tính bảng TabLearn 11 phù hợp với nhu cầu nào?,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0578,product_info,"Shop ơi, máy tính bảng TabLearn 11 phù hợp với nhu cầu nào?","Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0579,product_warranty,"Ad ơi, máy tính bảng TabLearn 11 bảo hành bao lâu?","Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0580,product_warranty,Cho mình hỏi máy tính bảng TabLearn 11 bảo hành bao lâu?,"Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0581,product_warranty,Mình cần biết máy tính bảng TabLearn 11 bảo hành bao lâu?,"Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0582,product_warranty,Bạn tư vấn giúp mình: máy tính bảng TabLearn 11 bảo hành bao lâu?,"Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0583,product_warranty,"Shop ơi, máy tính bảng TabLearn 11 bảo hành bao lâu?","Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0584,product_warranty,"Ad ơi, thời gian bảo hành của Máy tính bảng TabLearn 11 là mấy tháng?","Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0585,product_warranty,Cho mình hỏi thời gian bảo hành của Máy tính bảng TabLearn 11 là mấy tháng?,"Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0586,product_warranty,Mình cần biết thời gian bảo hành của Máy tính bảng TabLearn 11 là mấy tháng?,"Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0587,product_warranty,Bạn tư vấn giúp mình: thời gian bảo hành của Máy tính bảng TabLearn 11 là mấy tháng?,"Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0588,product_warranty,"Shop ơi, thời gian bảo hành của Máy tính bảng TabLearn 11 là mấy tháng?","Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0589,product_warranty,"Ad ơi, mua Máy tính bảng TabLearn 11 thì được bảo hành như thế nào?","Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0590,product_warranty,Cho mình hỏi mua Máy tính bảng TabLearn 11 thì được bảo hành như thế nào?,"Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0591,product_warranty,Mình cần biết mua Máy tính bảng TabLearn 11 thì được bảo hành như thế nào?,"Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0592,product_warranty,Bạn tư vấn giúp mình: mua Máy tính bảng TabLearn 11 thì được bảo hành như thế nào?,"Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0593,product_warranty,"Shop ơi, mua Máy tính bảng TabLearn 11 thì được bảo hành như thế nào?","Máy tính bảng TabLearn 11 được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-TB-006, policy_warranty",False,answer
qa_0594,product_price,"Ad ơi, tai nghe SonicBuds Pro giá bao nhiêu?",Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0595,product_price,Cho mình hỏi tai nghe SonicBuds Pro giá bao nhiêu?,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0596,product_price,Mình cần biết tai nghe SonicBuds Pro giá bao nhiêu?,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0597,product_price,Bạn tư vấn giúp mình: tai nghe SonicBuds Pro giá bao nhiêu?,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0598,product_price,"Shop ơi, tai nghe SonicBuds Pro giá bao nhiêu?",Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0599,product_price,"Ad ơi, cho mình hỏi giá Tai nghe SonicBuds Pro với",Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0600,product_price,Cho mình hỏi cho mình hỏi giá Tai nghe SonicBuds Pro với,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0601,product_price,Mình cần biết cho mình hỏi giá Tai nghe SonicBuds Pro với,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0602,product_price,Bạn tư vấn giúp mình: cho mình hỏi giá Tai nghe SonicBuds Pro với,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0603,product_price,"Shop ơi, cho mình hỏi giá Tai nghe SonicBuds Pro với",Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0604,product_price,"Ad ơi, tai nghe SonicBuds Pro hiện đang bán giá nào?",Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0605,product_price,Cho mình hỏi tai nghe SonicBuds Pro hiện đang bán giá nào?,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0606,product_price,Mình cần biết tai nghe SonicBuds Pro hiện đang bán giá nào?,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0607,product_price,Bạn tư vấn giúp mình: tai nghe SonicBuds Pro hiện đang bán giá nào?,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0608,product_price,"Shop ơi, tai nghe SonicBuds Pro hiện đang bán giá nào?",Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0609,product_price,"Ad ơi, sản phẩm Tai nghe SonicBuds Pro bao nhiêu tiền?",Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0610,product_price,Cho mình hỏi sản phẩm Tai nghe SonicBuds Pro bao nhiêu tiền?,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0611,product_price,Mình cần biết sản phẩm Tai nghe SonicBuds Pro bao nhiêu tiền?,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0612,product_price,Bạn tư vấn giúp mình: sản phẩm Tai nghe SonicBuds Pro bao nhiêu tiền?,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0613,product_price,"Shop ơi, sản phẩm Tai nghe SonicBuds Pro bao nhiêu tiền?",Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0614,product_price,"Ad ơi, báo giá giúp mình Tai nghe SonicBuds Pro",Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0615,product_price,Cho mình hỏi báo giá giúp mình Tai nghe SonicBuds Pro,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0616,product_price,Mình cần biết báo giá giúp mình Tai nghe SonicBuds Pro,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
qa_0617,product_price,Bạn tư vấn giúp mình: báo giá giúp mình Tai nghe SonicBuds Pro,Tai nghe SonicBuds Pro hiện có giá niêm yết 1.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-HP-007,False,answer
